1692277902.9458354
0 tensor(nan, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14180 tensor(6.3247e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14190 tensor(6.2943e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14200 tensor(6.2640e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14210 tensor(6.2338e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14220 tensor(6.2037e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14230 tensor(6.1738e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14240 tensor(6.1440e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14250 tensor(6.1144e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14260 tensor(6.0848e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14270 tensor(6.0554e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14280 tensor(6.0262e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14290 tensor(5.9970e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14300 tensor(5.9680e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14310 tensor(5.9391e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14320 tensor(5.9103e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14330 tensor(5.8817e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14340 tensor(5.8532e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14350 tensor(5.8248e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14360 tensor(5.7965e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14370 tensor(5.7684e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14380 tensor(5.7404e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14390 tensor(5.7125e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14400 tensor(5.6847e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14410 tensor(5.6571e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14420 tensor(5.6295e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14430 tensor(5.6021e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14440 tensor(5.5749e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14450 tensor(5.5477e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14460 tensor(5.5207e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14470 tensor(5.5137e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14480 tensor(1.7288e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14490 tensor(8.9356e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14500 tensor(5.9557e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14510 tensor(5.5028e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14520 tensor(5.5152e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14530 tensor(5.3444e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14540 tensor(5.3269e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14550 tensor(5.2994e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14560 tensor(5.2693e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14570 tensor(5.2442e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14580 tensor(5.2202e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14590 tensor(5.1963e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14600 tensor(5.1724e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14610 tensor(5.1486e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14620 tensor(5.1249e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14630 tensor(5.1013e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14640 tensor(5.0778e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14650 tensor(5.0543e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14660 tensor(5.0310e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14670 tensor(5.0078e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14680 tensor(4.9846e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14690 tensor(4.9616e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14700 tensor(4.9386e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14710 tensor(4.9157e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14720 tensor(4.8929e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14730 tensor(4.8702e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14740 tensor(4.8476e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14750 tensor(4.8251e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14760 tensor(4.8026e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14770 tensor(4.7803e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14780 tensor(4.7580e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14790 tensor(4.7359e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14800 tensor(4.7138e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14810 tensor(4.6918e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14820 tensor(4.6699e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14830 tensor(4.6480e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14840 tensor(4.6263e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14850 tensor(4.6046e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14860 tensor(4.5831e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14870 tensor(4.5616e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14880 tensor(4.5402e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14890 tensor(4.5320e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14900 tensor(1.1868e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14910 tensor(5.6508e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14920 tensor(4.4678e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14930 tensor(4.8543e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14940 tensor(4.6567e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14950 tensor(4.4329e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14960 tensor(4.3776e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14970 tensor(4.3596e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14980 tensor(4.3404e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14990 tensor(4.3202e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15000 tensor(4.3004e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15010 tensor(4.2810e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15020 tensor(4.2618e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15030 tensor(4.2427e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15040 tensor(4.2238e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15050 tensor(4.2049e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15060 tensor(4.1861e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15070 tensor(4.1673e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15080 tensor(4.1486e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15090 tensor(4.1300e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15100 tensor(4.1115e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15110 tensor(4.0930e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15120 tensor(4.0745e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15130 tensor(4.0562e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15140 tensor(4.0379e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15150 tensor(4.0197e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15160 tensor(4.0015e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15170 tensor(3.9834e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15180 tensor(3.9654e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15190 tensor(3.9475e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15200 tensor(3.9296e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15210 tensor(3.9117e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15220 tensor(3.8940e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15230 tensor(3.8763e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15240 tensor(3.8587e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15250 tensor(3.8411e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15260 tensor(3.8236e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15270 tensor(3.8069e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15280 tensor(4.1891e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15290 tensor(6.6468e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15300 tensor(4.2356e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15310 tensor(4.0452e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15320 tensor(4.2441e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15330 tensor(3.8257e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15340 tensor(3.6913e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15350 tensor(3.6793e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15360 tensor(3.6642e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15370 tensor(3.6453e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15380 tensor(3.6277e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15390 tensor(3.6114e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15400 tensor(3.5955e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15410 tensor(3.5799e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15420 tensor(3.5643e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15430 tensor(3.5489e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15440 tensor(3.5335e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15450 tensor(3.5182e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15460 tensor(3.5029e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15470 tensor(3.4876e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15480 tensor(3.4724e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15490 tensor(3.4573e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15500 tensor(3.4422e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15510 tensor(3.4272e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15520 tensor(3.4122e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15530 tensor(3.3972e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15540 tensor(3.3824e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15550 tensor(3.3675e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15560 tensor(3.3527e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15570 tensor(3.3380e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15580 tensor(3.3233e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15590 tensor(3.3087e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15600 tensor(3.2941e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15610 tensor(3.2796e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15620 tensor(3.2651e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15630 tensor(3.2507e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15640 tensor(3.2363e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15650 tensor(3.2219e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15660 tensor(3.2103e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15670 tensor(4.6269e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15680 tensor(6.2830e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15690 tensor(5.6430e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15700 tensor(4.6649e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15710 tensor(3.2500e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15720 tensor(3.1589e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15730 tensor(3.1731e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15740 tensor(3.1216e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15750 tensor(3.0903e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15760 tensor(3.0739e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15770 tensor(3.0608e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15780 tensor(3.0479e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15790 tensor(3.0352e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15800 tensor(3.0224e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15810 tensor(3.0097e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15820 tensor(2.9971e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15830 tensor(2.9845e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15840 tensor(2.9719e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15850 tensor(2.9594e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15860 tensor(2.9469e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15870 tensor(2.9344e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15880 tensor(2.9220e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15890 tensor(2.9096e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15900 tensor(2.8973e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15910 tensor(2.8850e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15920 tensor(2.8727e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15930 tensor(2.8605e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15940 tensor(2.8483e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15950 tensor(2.8361e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15960 tensor(2.8240e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15970 tensor(2.8119e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15980 tensor(2.7999e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
15990 tensor(2.7879e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16000 tensor(2.7760e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16010 tensor(2.7640e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16020 tensor(2.7522e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16030 tensor(2.7403e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16040 tensor(2.7285e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16050 tensor(2.7171e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16060 tensor(2.8813e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16070 tensor(2.7618e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16080 tensor(9.8106e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16090 tensor(2.8620e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16100 tensor(3.2502e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16110 tensor(2.8894e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16120 tensor(2.6386e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16130 tensor(2.6581e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16140 tensor(2.6301e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16150 tensor(2.6077e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16160 tensor(2.5958e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16170 tensor(2.5854e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16180 tensor(2.5749e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16190 tensor(2.5644e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16200 tensor(2.5540e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16210 tensor(2.5436e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16220 tensor(2.5332e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16230 tensor(2.5229e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16240 tensor(2.5126e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16250 tensor(2.5023e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16260 tensor(2.4920e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16270 tensor(2.4818e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16280 tensor(2.4717e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16290 tensor(2.4615e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16300 tensor(2.4514e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16310 tensor(2.4413e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16320 tensor(2.4312e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16330 tensor(2.4212e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16340 tensor(2.4112e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16350 tensor(2.4012e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16360 tensor(2.3912e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16370 tensor(2.3813e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16380 tensor(2.3714e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16390 tensor(2.3616e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16400 tensor(2.3517e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16410 tensor(2.3419e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16420 tensor(2.3321e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16430 tensor(2.3224e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16440 tensor(2.3127e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16450 tensor(2.3030e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16460 tensor(2.2934e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16470 tensor(2.3131e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16480 tensor(1.9110e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16490 tensor(2.3480e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16500 tensor(4.5007e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16510 tensor(3.2236e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16520 tensor(2.2728e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
16530 tensor(2.3976e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
Result - Target = tensor([[[[-5.6648e-07,  1.3409e-06,  1.0068e-07, -1.5322e-06],
          [ 1.3409e-06, -6.9039e-07,  8.5919e-07, -3.2194e-06],
          [ 1.0068e-07,  3.3722e-06, -7.5026e-08, -1.9811e-06],
          [-1.5322e-06,  4.3322e-06, -5.9169e-07, -1.3824e-06]],

         [[ 1.3409e-06,  6.9270e-06,  2.1068e-06, -3.3062e-06],
          [-6.9039e-07, -7.8666e-07, -1.3779e-07, -4.4074e-06],
          [ 8.5919e-07,  5.4444e-06,  1.7991e-06, -2.3460e-06],
          [-3.2194e-06,  4.1573e-06, -1.4071e-07, -2.0761e-06]],

         [[ 1.0068e-07,  2.1068e-06, -2.2060e-06, -1.6017e-06],
          [ 3.3722e-06,  2.1613e-06, -1.7007e-06, -1.4233e-06],
          [-7.5026e-08,  1.6782e-06, -1.0472e-06,  3.4278e-08],
          [-1.9811e-06, -1.7319e-06,  3.6510e-07,  2.7283e-06]],

         [[-1.5322e-06, -3.3062e-06, -1.6017e-06,  4.0454e-06],
          [ 4.3322e-06,  1.8240e-06,  2.6708e-07,  2.1045e-06],
          [-5.9169e-07,  1.5503e-07, -1.8384e-06,  1.2359e-06],
          [-1.3824e-06, -1.1845e-06, -3.1937e-06,  6.0025e-07]]],


        [[[ 1.3409e-06, -6.9039e-07,  3.3722e-06,  4.3322e-06],
          [ 6.9270e-06, -7.8666e-07,  5.4444e-06,  4.1573e-06],
          [ 2.1068e-06,  2.1613e-06,  1.6782e-06, -1.7319e-06],
          [-3.3062e-06,  1.8240e-06,  1.5503e-07, -1.1845e-06]],

         [[-6.9039e-07, -7.8666e-07,  2.1613e-06,  1.8240e-06],
          [-7.8666e-07, -5.1901e-06, -1.3397e-06, -2.3585e-06],
          [-1.3779e-07, -1.3397e-06,  1.5387e-06, -9.2919e-07],
          [-4.4074e-06, -2.3585e-06,  3.4306e-06,  4.6928e-06]],

         [[ 8.5919e-07, -1.3779e-07, -1.7007e-06,  2.6708e-07],
          [ 5.4444e-06, -1.3397e-06, -5.4883e-06, -1.4098e-06],
          [ 1.7991e-06,  1.5387e-06,  5.0847e-07, -2.8154e-06],
          [-2.3460e-06, -9.2919e-07,  5.3683e-06,  2.8883e-06]],

         [[-3.2194e-06, -4.4074e-06, -1.4233e-06,  2.1045e-06],
          [ 4.1573e-06, -2.3585e-06, -1.4098e-06,  2.7505e-06],
          [-1.4071e-07,  3.4306e-06,  2.1388e-07, -5.6666e-06],
          [-2.0761e-06,  4.6928e-06, -1.0000e-06, -6.9623e-06]]],


        [[[ 1.0068e-07,  8.5919e-07, -7.5026e-08, -5.9169e-07],
          [ 2.1068e-06, -1.3779e-07,  1.7991e-06, -1.4071e-07],
          [-2.2060e-06, -1.7007e-06, -1.0472e-06,  3.6510e-07],
          [-1.6017e-06,  2.6708e-07, -1.8384e-06, -3.1937e-06]],

         [[ 3.3722e-06,  5.4444e-06,  1.6782e-06,  1.5503e-07],
          [ 2.1613e-06, -1.3397e-06,  1.5387e-06,  3.4306e-06],
          [-1.7007e-06, -5.4883e-06,  5.0847e-07,  5.3683e-06],
          [-1.4233e-06, -1.4098e-06,  2.1388e-07, -1.0000e-06]],

         [[-7.5026e-08,  1.7991e-06, -1.0472e-06, -1.8384e-06],
          [ 1.6782e-06,  1.5387e-06,  5.0847e-07,  2.1388e-07],
          [-1.0472e-06,  5.0847e-07,  2.0331e-06,  2.0426e-06],
          [ 3.4278e-08, -2.8154e-06,  2.0426e-06,  7.6488e-07]],

         [[-1.9811e-06, -2.3460e-06,  3.4278e-08,  1.2359e-06],
          [-1.7319e-06, -9.2919e-07, -2.8154e-06, -5.6666e-06],
          [ 3.6510e-07,  5.3683e-06,  2.0426e-06, -2.2363e-06],
